symbol, avg_price, max_change, avg_atr, stddev_atr, avg_volume
TSLA, 105.7820, 0.1077, 0.1496, 0.0837, 28803.0000
TSL, 6.2048, 0.1169, 0.0117, 0.0071, 12484.0000
TSM, 18.3658, 0.0509, 0.0075, 0.0043, 26622.0000
TSN, 25.7423, 0.0346, 0.0115, 0.0051, 8328.0000
TSO, 56.2463, 0.0215, 0.0447, 0.0223, 8443.0000
TSPT, 4.4320, 0.4286, 0.0103, 0.0077, 951.0000
TSRA, 20.5842, 0.0526, 0.0138, 0.0066, 1149.0000
TSRO, 33.0253, 0.0551, 0.0619, 0.0384, 1228.0000
TSRX, 8.5481, 0.1268, 0.0123, 0.0087, 3539.0000
TSS, 24.2595, 0.0189, 0.0084, 0.0047, 3568.0000
TST, 1.7925, 0.0542, 0.0077, 0.0035, 1839.0000
TSU, 19.2874, 0.0408, 0.0115, 0.0048, 2413.0000
TSYS, 2.3310, 0.8182, 0.0053, 0.0043, 1379.0000
TS, 42.4799, 0.0254, 0.0195, 0.0109, 2757.0000
TTC, 46.6224, 0.0306, 0.0287, 0.0129, 842.0000
TTEC, 21.5648, 0.0514, 0.0172, 0.0072, 713.0000
TTEK, 25.6515, 0.1339, 0.0171, 0.0089, 1564.0000
TTF, 22.5393, 0.0417, 0.0230, 0.0115, 1135.0000
TTGT, 4.7055, 0.2098, 0.0205, 0.0129, 815.0000
TTI, 10.1622, 0.0589, 0.0092, 0.0048, 1654.0000
TTMI, 8.0049, 0.1268, 0.0076, 0.0053, 1164.0000
TTM, 25.6000, 0.0372, 0.0131, 0.0078, 3214.0000
TTPH, 7.9464, 0.1049, 0.0288, 0.0181, 770.0000
TTP, 27.4048, 0.0227, 0.0371, 0.0166, 641.0000
TTS, 26.5154, 0.0310, 0.0302, 0.0139, 1155.0000
TTT, 31.4412, 3.0633, 0.0512, 0.0988, 1151.0000
TTWO, 15.9304, 0.0597, 0.0120, 0.0090, 5163.0000
TUC, 13.2595, 0.1236, 0.0359, 0.0155, 471.0000
TUES, 8.9874, 0.1904, 0.0125, 0.0061, 1143.0000
TUMI, 23.8699, 0.0365, 0.0221, 0.0098, 1286.0000
TUP, 80.4444, 0.0247, 0.0431, 0.0201, 1495.0000
TUR, 66.5324, 0.0886, 0.0376, 0.0206, 1697.0000
TU, 40.9204, 0.4992, 0.0279, 0.0428, 667.0000
TVIX, 2.7291, 0.1111, 0.0063, 0.0032, 26465.0000
TVL, 13.8516, 0.1142, 0.0176, 0.0085, 1389.0000
TV, 25.0414, 0.0301, 0.0133, 0.0064, 4510.0000
TWC, 103.7578, 0.0473, 0.0453, 0.0290, 6273.0000
TWER, 2.4876, 0.0609, 0.0047, 0.0020, 1652.0000
TWGP, 19.7426, 0.0296, 0.0126, 0.0059, 1357.0000
TWIN, 21.9775, 0.0700, 0.0458, 0.0213, 431.0000
TWI, 19.8982, 0.0616, 0.0156, 0.0099, 2537.0000
TWMC, 4.5985, 0.1249, 0.0125, 0.0108, 852.0000
TWM, 17.6648, 0.0305, 0.0119, 0.0055, 7999.0000
TWO, 10.7494, 0.0283, 0.0074, 0.0035, 16783.0000
TWTC, 28.7015, 0.0312, 0.0131, 0.0078, 3947.0000
TWX, 59.5776, 0.0176, 0.0218, 0.0101, 11003.0000
TW, 78.3587, 0.0172, 0.0355, 0.0166, 1128.0000
TXCC, 0.6032, 0.1763, 0.0036, 0.0028, 2726.0000
TXI, 65.2043, 0.0397, 0.0644, 0.0272, 849.0000
TXMD, 2.7420, 0.1045, 0.0098, 0.0072, 1223.0000
TXN, 36.3140, 0.0363, 0.0154, 0.0078, 19834.0000
TXRH, 24.2697, 0.0877, 0.0133, 0.0072, 1974.0000
TXT, 27.0738, 0.0164, 0.0138, 0.0064, 6284.0000
TX, 21.9559, 0.0303, 0.0190, 0.0094, 1150.0000
TYC, 34.0645, 0.0263, 0.0126, 0.0057, 8029.0000
TYG, 44.1092, 0.0435, 0.0486, 0.0167, 611.0000
TYL, 65.8970, 0.0665, 0.0507, 0.0223, 651.0000
TYN, 28.7268, 0.0537, 0.0465, 0.0232, 481.0000
TYPE, 23.6467, 0.0361, 0.0239, 0.0096, 736.0000
TYY, 31.8139, 0.0381, 0.0345, 0.0139, 568.0000
TY, 17.2783, 0.0318, 0.0118, 0.0046, 885.0000
TZA, 30.1904, 0.0472, 0.0291, 0.0154, 35944.0000
TZOO, 24.7366, 0.1519, 0.0392, 0.0188, 740.0000
TZYM, 0.5634, 0.1870, 0.0037, 0.0018, 6486.0000
T, 35.8858, 0.0148, 0.0132, 0.0059, 52514.0000
UACL, 21.7360, 0.1330, 0.0880, 0.0407, 438.0000
UAL, 32.6040, 0.0322, 0.0242, 0.0121, 8468.0000
UAMY, 1.4951, 0.1082, 0.0066, 0.0043, 823.0000
UAM, 9.0977, 0.0841, 0.0092, 0.0049, 1042.0000
UAN, 24.1442, 0.0638, 0.0268, 0.0123, 1548.0000
UA, 60.7157, 0.0611, 0.0325, 0.0179, 3193.0000
UBA, 20.6881, 0.0186, 0.0248, 0.0091, 453.0000
UBNK, 15.2151, 0.0551, 0.0199, 0.0089, 602.0000
UBNT, 17.1687, 0.1841, 0.0238, 0.0114, 1316.0000
UBSH, 18.8468, 0.0659, 0.0263, 0.0121, 617.0000
UBSI, 26.2873, 0.0364, 0.0204, 0.0086, 895.0000
UBS, 17.8432, 0.0322, 0.0076, 0.0029, 5255.0000
UCBI, 11.6796, 0.0515, 0.0118, 0.0057, 959.0000
UCFC, 4.0566, 0.2903, 0.0116, 0.0086, 798.0000
UCO, 31.3386, 0.1118, 0.0253, 0.0115, 5203.0000
UCTT, 5.7267, 0.0846, 0.0097, 0.0050, 734.0000
UDN, 26.5850, 0.0150, 0.0085, 0.0032, 1013.0000
UDOW, 82.1216, 0.0326, 0.0728, 0.0304, 1010.0000
UDR, 25.2328, 0.0165, 0.0126, 0.0067, 4839.0000
UEC, 1.9236, 0.0505, 0.0046, 0.0017, 2143.0000
UEIC, 22.9650, 0.0559, 0.0437, 0.0175, 476.0000
UEPS, 6.5116, 0.0937, 0.0096, 0.0067, 947.0000
UFCS, 25.4644, 0.0503, 0.0466, 0.0174, 466.0000
UFI, 18.2023, 0.0889, 0.0301, 0.0138, 523.0000
UFPI, 39.7744, 0.1270, 0.0643, 0.0271, 597.0000
UFPT, 19.2866, 0.1319, 0.0631, 0.0263, 489.0000
UFS, 70.4042, 0.0339, 0.0405, 0.0197, 1199.0000
UGAZ, 26.5358, 0.1049, 0.0565, 0.0288, 2200.0000
UGA, 58.8227, 0.0236, 0.0597, 0.0164, 509.0000
UGI, 39.7055, 0.0134, 0.0175, 0.0075, 1647.0000
UGLD, 28.7323, 0.1641, 0.0469, 0.0220, 1153.0000
UGL, 62.9608, 0.1108, 0.0573, 0.0279, 1129.0000
UGP, 25.1261, 0.0396, 0.0154, 0.0057, 1178.0000
UHAL, 154.8077, 0.0484, 0.2567, 0.0964, 353.0000
UHS, 67.6638, 0.0386, 0.0325, 0.0167, 1792.0000
UHT, 51.6839, 0.0290, 0.0761, 0.0274, 388.0000
UIHC, 6.0074, 0.1765, 0.0160, 0.0139, 993.0000
UIL, 39.7723, 0.0188, 0.0232, 0.0093, 779.0000
UIS, 21.0520, 0.0677, 0.0138, 0.0079, 1708.0000
ULTA, 94.3668, 0.1564, 0.0503, 0.0337, 2480.0000
ULTI, 109.6277, 0.0760, 0.0877, 0.0443, 770.0000
ULTR, 2.4789, 0.8182, 0.0101, 0.0061, 1033.0000
UL, 41.8709, 0.0262, 0.0113, 0.0057, 2174.0000
UMBF, 51.2046, 0.0233, 0.0384, 0.0173, 668.0000
UMC, 2.1691, 0.0502, 0.0033, 0.0015, 6594.0000
UMDD, 97.5498, 0.4965, 0.2214, 0.1490, 528.0000
UMH, 10.5527, 0.0390, 0.0151, 0.0061, 592.0000
UMPQ, 14.4011, 0.0188, 0.0085, 0.0038, 2265.0000
UNFI, 53.3408, 0.0354, 0.0332, 0.0136, 994.0000
UNF, 86.9031, 0.1645, 0.0861, 0.0481, 420.0000
UNG, 20.5803, 0.0349, 0.0107, 0.0043, 12337.0000
UNH, 65.2160, 0.0436, 0.0273, 0.0128, 12304.0000
UNIS, 3.0830, 0.4238, 0.0066, 0.0061, 4089.0000
UNL, 18.2909, 0.0315, 0.0320, 0.0133, 958.0000
UNM, 29.2630, 0.0158, 0.0132, 0.0061, 4613.0000
UNP, 157.1330, 0.0151, 0.0725, 0.0321, 3589.0000
UNS, 48.2074, 0.0499, 0.0261, 0.0115, 860.0000
UNTD, 7.0898, 0.0765, 0.0059, 0.0026, 2319.0000
UNTK, 2.3137, 0.7455, 0.0241, 0.0146, 2213.0000
UNT, 44.0770, 0.0203, 0.0343, 0.0136, 753.0000
UNXL, 20.1685, 0.0603, 0.0528, 0.0315, 4337.0000
UN, 40.7698, 0.9444, 0.0136, 0.0444, 3661.0000
UPIP, 2.0455, 0.8182, 0.0052, 0.0087, 1538.0000
UPI, 2.6520, 0.1239, 0.0168, 0.0094, 1089.0000
UPL, 21.5764, 0.0273, 0.0172, 0.0076, 6930.0000
UPRO, 93.5017, 0.4953, 0.0751, 0.0891, 7384.0000
UPS, 87.0748, 0.0515, 0.0273, 0.0139, 8321.0000
UQM, 0.9677, 0.1554, 0.0072, 0.0047, 3448.0000
URA, 8.7601, 1.9760, 0.0096, 0.0152, 1297.0000
URBN, 41.9015, 0.0148, 0.0208, 0.0097, 4105.0000
URE, 79.6347, 0.0316, 0.0740, 0.0299, 823.0000
URG, 1.0180, 0.0706, 0.0035, 0.0016, 2483.0000
URI, 53.5320, 0.0481, 0.0447, 0.0224, 5546.0000
URRE, 2.0226, 8.1628, 0.0087, 0.0090, 3164.0000
URS, 47.0580, 0.0665, 0.0241, 0.0149, 1466.0000
URTY, 85.4993, 0.4937, 0.1136, 0.0804, 1064.0000
URZ, 1.2382, 0.0849, 0.0038, 0.0017, 1923.0000
USAC, 20.0332, 0.0336, 0.0266, 0.0167, 927.0000
USAP, 32.8501, 0.0479, 0.0922, 0.0386, 412.0000
USAT, 2.1368, 0.8091, 0.0074, 0.0048, 2003.0000
USA, 5.2345, 0.0196, 0.0035, 0.0013, 2239.0000
USB, 35.8546, 0.0153, 0.0128, 0.0059, 22307.0000
USCI, 57.1009, 0.0184, 0.0293, 0.0124, 1601.0000
USCR, 13.6344, 0.0804, 0.0367, 0.0209, 567.0000
USEG, 1.8832, 0.8182, 0.0083, 0.0076, 1681.0000
USG, 25.7180, 0.0328, 0.0229, 0.0111, 4672.0000
USLV, 8.7046, 0.2818, 0.0187, 0.0132, 4825.0000
USMO, 12.8691, 0.0638, 0.0171, 0.0061, 610.0000
USMV, 33.2412, 0.0120, 0.0092, 0.0043, 5651.0000
USM, 37.3494, 0.1459, 0.0357, 0.0167, 512.0000
USNA, 59.4189, 0.0323, 0.0818, 0.0369, 712.0000
USO, 34.9169, 0.0242, 0.0133, 0.0050, 14267.0000
USPH, 26.3456, 0.0300, 0.0377, 0.0145, 417.0000
USTR, 35.6902, 0.0322, 0.0290, 0.0130, 867.0000
UST, 55.5790, 0.0285, 0.0249, 0.0127, 4379.0000
USU, 1.6315, 24.8214, 0.0119, 0.0334, 3744.0000
UTEK, 33.6729, 0.0506, 0.0314, 0.0183, 1615.0000
UTF, 20.2536, 0.0218, 0.0120, 0.0053, 1004.0000
UTG, 25.6269, 0.0239, 0.0176, 0.0067, 773.0000
UTHR, 66.8463, 0.0338, 0.0427, 0.0219, 1677.0000
UTIW, 15.6927, 0.0679, 0.0105, 0.0065, 1836.0000
UTI, 11.3887, 0.0683, 0.0138, 0.0065, 516.0000
UTL, 28.2573, 0.0129, 0.0279, 0.0109, 399.0000
UTSI, 1.5117, 9.0000, 0.0053, 0.0161, 2099.0000
UTX, 96.3841, 0.0151, 0.0332, 0.0167, 7905.0000
UUP, 22.4440, 0.0142, 0.0046, 0.0016, 4707.0000
UVE, 6.6068, 0.0422, 0.0087, 0.0038, 1282.0000
UVSP, 17.6466, 0.0374, 0.0382, 0.0159, 476.0000
UVV, 58.2036, 0.0438, 0.0411, 0.0164, 632.0000
UVXY, 40.5289, 8.7536, 0.0881, 0.1124, 32194.0000
UWM, 60.5751, 0.0296, 0.0463, 0.0186, 2813.0000
UYG, 94.5114, 0.0320, 0.0646, 0.0295, 1290.0000
UYM, 37.5241, 0.0358, 0.0341, 0.0136, 810.0000
UZA, 26.3567, 0.0278, 0.0283, 0.0147, 479.0000
VAC, 44.1947, 0.0530, 0.0368, 0.0152, 773.0000
VAL.P, 13.4087, 0.0426, 0.0088, 0.0037, 20299.0000
VALE, 14.2996, 0.0420, 0.0101, 0.0041, 44749.0000
VAL, 68.2608, 0.0192, 0.0358, 0.0169, 1370.0000
VAR, 68.6420, 0.0125, 0.0274, 0.0137, 2068.0000
VASC, 15.5156, 0.0995, 0.0280, 0.0111, 569.0000
VAW, 88.0608, 0.0236, 0.0410, 0.0177, 517.0000
VBF, 19.7665, 0.0198, 0.0199, 0.0100, 551.0000
VBK, 101.5652, 0.0153, 0.0452, 0.0211, 634.0000
VBR, 83.2490, 0.0145, 0.0354, 0.0163, 697.0000
VB, 94.3909, 0.0147, 0.0329, 0.0157, 1088.0000
VCBI, 13.0749, 0.0892, 0.0147, 0.0070, 851.0000
VCIT, 86.1335, 0.0182, 0.0189, 0.0102, 1993.0000
VCI, 25.9708, 0.0704, 0.0164, 0.0105, 1321.0000
VCLK, 25.7294, 0.1990, 0.0169, 0.0117, 2698.0000
VCLT, 89.4971, 0.0195, 0.0426, 0.0277, 1331.0000
VCRA, 16.2039, 0.3557, 0.0168, 0.0126, 1318.0000
VCR, 86.9257, 0.0135, 0.0349, 0.0144, 541.0000
VCSH, 79.8485, 0.0115, 0.0088, 0.0099, 1993.0000
VCV, 13.0174, 0.0269, 0.0093, 0.0044, 1000.0000
VC, 62.7108, 0.0301, 0.0364, 0.0167, 1341.0000
VDC, 100.9902, 0.0103, 0.0364, 0.0148, 561.0000
VDE, 113.4051, 0.0153, 0.0540, 0.0207, 483.0000
VDSI, 8.2760, 0.1696, 0.0102, 0.0056, 650.0000
VEA, 37.3373, 0.0363, 0.0095, 0.0048, 7547.0000
VECO, 37.4362, 0.0295, 0.0299, 0.0139, 1615.0000
VELT, 1.6762, 0.8182, 0.0062, 0.0145, 5602.0000
VEU, 46.5636, 0.0367, 0.0114, 0.0059, 2572.0000
VE, 12.6973, 0.0657, 0.0099, 0.0038, 981.0000
VFC, 188.3630, 0.0284, 0.0925, 0.0422, 1342.0000
VFH, 40.0071, 0.0188, 0.0157, 0.0069, 987.0000
VGI, 18.7115, 0.0178, 0.0239, 0.0120, 869.0000
VGK, 50.8907, 0.0407, 0.0130, 0.0067, 4966.0000
VGM, 14.6000, 0.0167, 0.0091, 0.0038, 1158.0000
VGR, 16.1579, 0.0240, 0.0079, 0.0034, 1139.0000
VGSH, 60.8758, 0.0248, 0.0100, 0.0263, 1330.0000
VGT, 74.7060, 0.0138, 0.0279, 0.0104, 839.0000
VGZ, 1.2826, 0.0612, 0.0040, 0.0022, 1745.0000
VG, 2.8772, 0.0523, 0.0038, 0.0013, 3159.0000
VHC, 21.0363, 0.0367, 0.0360, 0.0147, 2163.0000
VHI, 14.6423, 0.0355, 0.0356, 0.0142, 474.0000
VHS, 15.9643, 0.6707, 0.0127, 0.0128, 2175.0000
VHT, 86.5552, 0.0118, 0.0320, 0.0137, 727.0000
VIAB, 68.8809, 0.0187, 0.0297, 0.0118, 5955.0000
VIA, 62.8894, 0.0528, 0.0792, 0.0302, 423.0000
VICL, 3.4292, 0.0571, 0.0054, 0.0023, 2688.0000
VICR, 5.5683, 0.2171, 0.0106, 0.0064, 702.0000
VIG, 68.1533, 0.0155, 0.0161, 0.0077, 3443.0000
VIIX, 10.5387, 0.0678, 0.0145, 0.0074, 2606.0000
VIPS, 31.8652, 0.1088, 0.0529, 0.0297, 1916.0000
VIP, 10.3871, 0.0855, 0.0064, 0.0037, 3207.0000
VIS, 78.5992, 0.0239, 0.0349, 0.0156, 695.0000
VITC, 7.4235, 0.1459, 0.0137, 0.0071, 691.0000
VIVO, 21.8009, 0.0495, 0.0198, 0.0093, 775.0000
VIV, 23.8848, 0.0578, 0.0132, 0.0063, 3450.0000
VIXM, 28.1326, 0.0502, 0.0441, 0.0190, 1167.0000
VIXY, 30.9100, 3.9405, 0.0375, 0.0577, 4097.0000
VKI, 12.6259, 0.0255, 0.0094, 0.0042, 1101.0000
VKQ, 13.8694, 0.0104, 0.0087, 0.0035, 1146.0000
VLCCF, 7.2439, 0.1492, 0.0126, 0.0061, 1114.0000
VLGEA, 34.2876, 0.0651, 0.0887, 0.0373, 400.0000
VLO, 37.2710, 0.0217, 0.0254, 0.0125, 18029.0000
VLTR, 13.9604, 0.0901, 0.0122, 0.0064, 998.0000
VLT, 17.3656, 0.0241, 0.0209, 0.0072, 544.0000
VLY, 9.3666, 0.0131, 0.0058, 0.0021, 3206.0000
VMBS, 51.9433, 0.0113, 0.0170, 0.0072, 2002.0000
VMC, 51.8040, 0.0216, 0.0368, 0.0156, 1483.0000
VMED, 49.7392, 0.0185, 0.0159, 0.0078, 7823.0000
VMI, 146.8528, 0.0487, 0.1036, 0.0461, 742.0000
VMM, 14.6612, 0.0909, 0.0234, 0.0106, 750.0000
VMO, 13.8561, 0.0198, 0.0088, 0.0037, 1377.0000
VMW, 71.3924, 0.1327, 0.0441, 0.0267, 6173.0000
VNDA, 8.1968, 0.1818, 0.0150, 0.0117, 3309.0000
VNET, 10.4077, 0.1111, 0.0144, 0.0078, 1476.0000
VNM, 19.9296, 0.0378, 0.0153, 0.0064, 1930.0000
VNOD, 27.2516, 0.0189, 0.0260, 0.0102, 543.0000
VNO, 84.0681, 0.0140, 0.0425, 0.0219, 2572.0000
VNQI, 56.4229, 0.0427, 0.0266, 0.0147, 847.0000
VNQ, 71.5627, 0.0209, 0.0279, 0.0156, 9172.0000
VNR, 28.2533, 0.0513, 0.0175, 0.0119, 1928.0000
VNTV, 26.3614, 0.0336, 0.0133, 0.0090, 4116.0000
VOCS, 9.7705, 0.3211, 0.0117, 0.0103, 2200.0000
VOC, 13.2971, 0.0997, 0.0241, 0.0094, 750.0000
VOD, 29.0948, 0.0345, 0.0097, 0.0042, 19541.0000
VOE, 67.7012, 0.0150, 0.0260, 0.0111, 736.0000
VOLC, 18.3555, 0.0553, 0.0123, 0.0073, 2731.0000
VOO, 75.3116, 0.0158, 0.0188, 0.0094, 4523.0000
VOT, 75.5673, 0.0191, 0.0332, 0.0150, 614.0000
VOXX, 10.9712, 0.0967, 0.0178, 0.0072, 814.0000
VOX, 75.5111, 0.0368, 0.0443, 0.0180, 561.0000
VOYA, 26.7858, 0.0669, 0.0206, 0.0120, 4135.0000
VO, 95.5715, 0.0142, 0.0321, 0.0148, 800.0000
VPFG, 19.9204, 0.0600, 0.0129, 0.0062, 1036.0000
VPG, 14.2729, 0.0452, 0.0315, 0.0138, 482.0000
VPHM, 28.2416, 0.0937, 0.0220, 0.0123, 2149.0000
VPL, 58.3233, 0.0511, 0.0189, 0.0101, 1839.0000
VPRT, 45.1471, 0.0366, 0.0444, 0.0195, 1052.0000
VPU, 84.0127, 0.0202, 0.0328, 0.0135, 697.0000
VPV, 14.6136, 0.0325, 0.0153, 0.0063, 701.0000
VRA, 22.3307, 0.1104, 0.0210, 0.0102, 1775.0000
VRML, 2.2070, 0.4238, 0.0139, 0.0135, 2294.0000
VRNG, 2.9760, 0.4286, 0.0052, 0.0106, 3870.0000
VRNT, 34.4594, 0.0320, 0.0190, 0.0092, 1212.0000
VRSK, 60.1560, 0.0146, 0.0209, 0.0103, 1805.0000
VRSN, 46.1708, 0.0189, 0.0180, 0.0074, 3330.0000
VRS, 1.1438, 0.1148, 0.0087, 0.0054, 974.0000
VRTS, 176.4260, 0.0434, 0.2786, 0.1334, 379.0000
VRTU, 23.4084, 0.0372, 0.0282, 0.0103, 699.0000
VRTX, 80.8376, 0.0241, 0.0671, 0.0312, 4064.0000
VRX, 85.4274, 0.1069, 0.0517, 0.0390, 4884.0000
VR, 36.0094, 0.0120, 0.0116, 0.0054, 2961.0000
VSAT, 61.9019, 0.0602, 0.0508, 0.0305, 984.0000
VSEC, 32.1962, 0.0532, 0.1002, 0.0420, 415.0000
VSH, 14.3789, 0.0271, 0.0092, 0.0040, 2506.0000
VSI, 46.2924, 0.0387, 0.0308, 0.0143, 1414.0000
VSS, 92.9487, 0.0370, 0.0601, 0.0267, 631.0000
VSTM, 12.2276, 0.2018, 0.0426, 0.0242, 1087.0000
VTA, 13.2824, 0.0149, 0.0074, 0.0032, 1133.0000
VTG, 1.8263, 0.0769, 0.0036, 0.0015, 4980.0000
VTIP, 49.9360, 0.0065, 0.0069, 0.0048, 1664.0000
VTI, 84.9030, 0.0164, 0.0212, 0.0106, 5896.0000
VTNC, 5.7613, 0.2171, 0.0268, 0.0134, 1449.0000
VTN, 15.6325, 0.0217, 0.0171, 0.0072, 713.0000
VTR, 72.2774, 0.0211, 0.0374, 0.0206, 4050.0000
VTSS, 2.3500, 0.8182, 0.0077, 0.0057, 1709.0000
VTUS, 2.6423, 0.1564, 0.0074, 0.0047, 1285.0000
VTV, 68.9252, 0.0175, 0.0181, 0.0087, 2217.0000
VTWO, 74.7720, 0.0248, 0.0624, 0.0248, 834.0000
VT, 52.8659, 0.0239, 0.0190, 0.0081, 1195.0000
VUG, 80.3720, 0.0147, 0.0213, 0.0102, 1492.0000
VVC, 35.3398, 0.0148, 0.0192, 0.0078, 884.0000
VVI, 26.2176, 0.0241, 0.0283, 0.0126, 532.0000
VVR, 5.4773, 0.0349, 0.0039, 0.0015, 2362.0000
VVTV, 4.6793, 0.1745, 0.0080, 0.0039, 1629.0000
VVUS, 13.7111, 0.0687, 0.0163, 0.0088, 6382.0000
VV, 73.8084, 0.0149, 0.0231, 0.0097, 895.0000
VWO, 40.5587, 0.0394, 0.0115, 0.0061, 55394.0000
VXF, 69.0181, 0.0151, 0.0302, 0.0118, 1066.0000
VXUS, 47.9857, 0.0375, 0.0219, 0.0141, 1239.0000
VXX, 18.9397, 0.0580, 0.0185, 0.0114, 118227.0000
VXZ, 21.4179, 0.0370, 0.0209, 0.0091, 2628.0000
VYM, 57.5086, 0.0181, 0.0144, 0.0068, 1813.0000
VZ, 50.6975, 0.0185, 0.0190, 0.0093, 23503.0000
V, 183.5923, 0.0243, 0.0771, 0.0346, 7385.0000
WABC, 45.1813, 0.0287, 0.0332, 0.0130, 593.0000
WAB, 80.2142, 0.5040, 0.0474, 0.0681, 1226.0000
WAC, 36.0758, 0.0744, 0.0391, 0.0165, 2177.0000
WAFD, 18.2107, 1714.0000, 0.0110, 0.0393, 1806.0000
WAGE, 29.7592, 0.0658, 0.0289, 0.0163, 873.0000
WAG, 48.6963, 0.0635, 0.0218, 0.0118, 14025.0000
WAIR, 17.3086, 0.0718, 0.0129, 0.0072, 1232.0000
WAL, 15.2697, 0.0176, 0.0113, 0.0046, 1314.0000
WASH, 27.4378, 0.0318, 0.0543, 0.0176, 406.0000
WAT, 98.9222, 0.0703, 0.0423, 0.0233, 1382.0000
WAVX, 0.7169, 9.0000, 0.0045, 0.0073, 2608.0000
WBCO, 13.9348, 0.0310, 0.0285, 0.0137, 553.0000
WBC, 75.7751, 0.0264, 0.0379, 0.0185, 1405.0000
WBK, 145.7266, 0.0453, 0.1426, 0.0564, 341.0000
WBMD, 28.2522, 0.2663, 0.0246, 0.0191, 1887.0000
WBSN, 19.0207, 0.2865, 0.0102, 0.0092, 1881.0000
WBS, 24.8270, 0.0442, 0.0125, 0.0057, 2370.0000
WCBO, 23.0157, 0.0178, 0.0154, 0.0073, 631.0000
WCC, 71.4713, 0.0345, 0.0401, 0.0207, 1574.0000
WCG, 55.5645, 0.0256, 0.0377, 0.0169, 1645.0000
WCN, 40.3470, 0.0229, 0.0180, 0.0086, 1395.0000
WCRX, 19.5490, 0.1128, 0.0121, 0.0106, 17876.0000
WDAY, 65.1898, 0.0199, 0.0539, 0.0259, 2462.0000
WDC, 63.7286, 0.0780, 0.0331, 0.0197, 5645.0000
WDFC, 53.2164, 0.0902, 0.0730, 0.0301, 414.0000
WDR, 45.9550, 0.0218, 0.0245, 0.0116, 1724.0000
WDTI, 40.9535, 0.0112, 0.0226, 0.0108, 759.0000
WD, 18.9471, 0.0355, 0.0184, 0.0085, 664.0000
WEA, 15.6939, 1.7094, 0.0231, 0.0771, 744.0000
WEC, 41.7485, 0.0242, 0.0166, 0.0079, 3379.0000
WEN, 6.0955, 0.1765, 0.0051, 0.0069, 12011.0000
WERN, 24.2879, 0.0443, 0.0130, 0.0065, 1698.0000
WES, 60.6286, 0.0375, 0.0504, 0.0247, 885.0000
WETF, 12.2735, 0.0955, 0.0127, 0.0066, 4942.0000
WEX, 74.8305, 87.7059, 0.0543, 0.0952, 780.0000
WEYS, 24.0404, 0.0336, 0.0600, 0.0274, 341.0000
WFC.W, 12.0752, 0.1390, 0.0311, 0.0150, 1643.0000
WFC, 41.2163, 0.0194, 0.0170, 0.0086, 51170.0000
WFD, 7.3789, 0.1459, 0.0103, 0.0058, 951.0000
WFM, 64.8508, 0.4957, 0.0331, 0.0618, 5487.0000
WFR, 5.2809, 0.0814, 0.0077, 0.0040, 18155.0000
WFT, 13.9011, 0.0239, 0.0088, 0.0040, 16263.0000
WGL, 44.0765, 0.0241, 0.0276, 0.0107, 725.0000
WGO, 20.6189, 0.0265, 0.0214, 0.0095, 1136.0000
WGP, 34.3338, 0.2036, 0.0637, 0.0413, 750.0000
WG, 7.6652, 0.1117, 0.0100, 0.0054, 1585.0000
WHF, 15.1351, 0.0638, 0.0297, 0.0197, 693.0000
WHG, 42.6051, 0.0251, 0.0956, 0.0412, 352.0000
WHR, 123.9097, 0.0579, 0.0892, 0.0440, 2578.0000
WHX, 5.9383, 0.1082, 0.0135, 0.0083, 2253.0000
WHZ, 14.4051, 0.0527, 0.0159, 0.0064, 1122.0000
WIA, 12.9849, 0.0251, 0.0078, 0.0038, 874.0000
WIBC, 6.8072, 0.0231, 0.0056, 0.0022, 1271.0000
WIFI, 6.6015, 0.1745, 0.0104, 0.0066, 866.0000
WILN, 4.3094, 0.1931, 0.0133, 0.0072, 1091.0000
WINA, 62.5897, 0.0596, 0.1673, 0.0711, 394.0000
WIN, 8.1337, 0.1254, 0.0050, 0.0027, 17693.0000
WIP, 61.5223, 0.0160, 0.0220, 0.0109, 1344.0000
WIRE, 33.5368, 0.0375, 0.0401, 0.0156, 443.0000
WIT, 7.7075, 0.0530, 0.0057, 0.0028, 1864.0000
WIW, 12.8315, 0.0177, 0.0052, 0.0025, 1064.0000
WLB, 11.1209, 0.0978, 0.0321, 0.0125, 521.0000
WLFC, 13.9056, 0.0687, 0.0316, 0.0155, 384.0000
WLH, 24.6603, 0.0730, 0.0286, 0.0150, 1162.0000
WLK, 93.7010, 0.0579, 0.0673, 0.0272, 1493.0000
WLL, 47.4263, 0.0245, 0.0324, 0.0147, 3779.0000
WLP, 80.4969, 0.0215, 0.0332, 0.0160, 4636.0000
WLT, 14.4703, 0.0765, 0.0222, 0.0133, 23539.0000
WMAR, 11.6763, 0.0757, 0.0236, 0.0102, 579.0000
WMB, 34.4114, 0.0339, 0.0150, 0.0074, 15230.0000
WMC, 18.7188, 0.0515, 0.0163, 0.0079, 2767.0000
WMGI, 25.0509, 0.0601, 0.0195, 0.0091, 1146.0000
WMK, 41.6921, 0.0245, 0.0613, 0.0258, 378.0000
WMS, 25.4155, 0.0044, 0.0047, 0.0018, 1703.0000
WMT, 76.3826, 0.0208, 0.0256, 0.0112, 15948.0000
WM, 41.2418, 1044.5000, 0.0178, 0.0936, 4100.0000
WNA.P, 27.2259, 0.0182, 0.0127, 0.0096, 736.0000
